path,visitors,total,clicks,impressions,action,local,source_file,sources,initial_status,initial_redirect,final_status,final_url,curl_error
/conceptos-basicos/como-comprender-y-utilizar-facilmente-el-estilo-de-imagen-de-canon/,1.0,1.0,1.0,1.0,,source,articles-expansion-recovery.ts,"Top Pages - Apr 18, 2_00 - Apr 25, 2_59.csv | estudiodefotografia.info_PageTrafficReport_4_13_2026.csv",200,,200,https://estudiodefotografia.info/conceptos-basicos/como-comprender-y-utilizar-facilmente-el-estilo-de-imagen-de-canon/,
/conceptos-basicos/por-que-los-fotografos-utilizan-fondos-verdes/,1.0,1.0,1.0,3.0,,source,articles-expansion-recovery.ts,"Top Pages - Apr 18, 2_00 - Apr 25, 2_59.csv | estudiodefotografia.info_PageTrafficReport_4_13_2026.csv",200,,200,https://estudiodefotografia.info/conceptos-basicos/por-que-los-fotografos-utilizan-fondos-verdes/,
/consejos/explicacion-de-la-calibracion-del-color-de-la-camara/,1.0,1.0,1.0,3.0,,source,articles-expansion-recovery.ts,"Top Pages - Apr 18, 2_00 - Apr 25, 2_59.csv | estudiodefotografia.info_PageTrafficReport_4_13_2026.csv",200,,200,https://estudiodefotografia.info/consejos/explicacion-de-la-calibracion-del-color-de-la-camara/,
/consejos/que-es-el-valor-en-la-fotografia-y-como-usarlo/,1.0,1.0,1.0,3.0,,source,articles-expansion-recovery.ts,"Top Pages - Apr 18, 2_00 - Apr 25, 2_59.csv | estudiodefotografia.info_PageTrafficReport_4_13_2026.csv",200,,200,https://estudiodefotografia.info/consejos/que-es-el-valor-en-la-fotografia-y-como-usarlo/,
/documentos-de-identidad/que-es-una-ortofoto/,1.0,1.0,1.0,88.0,,source,articles-expansion-c.ts,"Top Pages - Apr 18, 2_00 - Apr 25, 2_59.csv | estudiodefotografia.info_PageTrafficReport_4_13_2026.csv",200,,200,https://estudiodefotografia.info/documentos-de-identidad/que-es-una-ortofoto/,
/edicion-digital/anadir-marca-de-agua/,1.0,1.0,1.0,1.0,,source,articles-expansion-recovery.ts,"Top Pages - Apr 18, 2_00 - Apr 25, 2_59.csv | estudiodefotografia.info_PageTrafficReport_4_13_2026.csv",200,,200,https://estudiodefotografia.info/edicion-digital/anadir-marca-de-agua/,
/equipo/todas-las-camaras-nikon-actuales-a-partir-de-2022-comparadas/,1.0,1.0,1.0,2.0,,source,articles-expansion-recovery.ts,"Top Pages - Apr 18, 2_00 - Apr 25, 2_59.csv | estudiodefotografia.info_PageTrafficReport_4_13_2026.csv",200,,200,https://estudiodefotografia.info/equipo/todas-las-camaras-nikon-actuales-a-partir-de-2022-comparadas/,
/inspiracion/las-15-citas-mas-importantes-de-susan-sontag-sobre-fotografia/,1.0,1.0,1.0,1.0,,source,articles-expansion-recovery.ts,"Top Pages - Apr 18, 2_00 - Apr 25, 2_59.csv | estudiodefotografia.info_PageTrafficReport_4_13_2026.csv",200,,200,https://estudiodefotografia.info/inspiracion/las-15-citas-mas-importantes-de-susan-sontag-sobre-fotografia/,
/post-produccion/que-son-los-canales-de-photoshop-y-como-empezar-a-usarlos/,1.0,1.0,1.0,7.0,,source,articles-expansion-c.ts,"Top Pages - Apr 18, 2_00 - Apr 25, 2_59.csv | estudiodefotografia.info_PageTrafficReport_4_13_2026.csv",200,,200,https://estudiodefotografia.info/post-produccion/que-son-los-canales-de-photoshop-y-como-empezar-a-usarlos/,
/proyectos-de-fotografia-creativa/21-ideas-geniales-de-fotografia-macro-para-probar-hoy/,1.0,5.0,1.0,1.0,,source,articles-expansion-recovery.ts,"Top Pages - Apr 18, 2_00 - Apr 25, 2_59.csv | estudiodefotografia.info_PageTrafficReport_4_13_2026.csv",200,,200,https://estudiodefotografia.info/proyectos-de-fotografia-creativa/21-ideas-geniales-de-fotografia-macro-para-probar-hoy/,
/proyectos-de-fotografia-creativa/como-convertir-fotos-en-pinturas-con-photoshop/,1.0,1.0,1.0,2.0,,source,articles-expansion-recovery.ts,"Top Pages - Apr 18, 2_00 - Apr 25, 2_59.csv | estudiodefotografia.info_PageTrafficReport_4_13_2026.csv",200,,200,https://estudiodefotografia.info/proyectos-de-fotografia-creativa/como-convertir-fotos-en-pinturas-con-photoshop/,
/proyectos-de-fotografia-creativa/como-usar-editar-y-compartir-fotos-en-vivo-en-tu-iphone/,1.0,1.0,1.0,6.0,,source,articles-expansion-recovery.ts,"Top Pages - Apr 18, 2_00 - Apr 25, 2_59.csv | estudiodefotografia.info_PageTrafficReport_4_13_2026.csv",200,,200,https://estudiodefotografia.info/proyectos-de-fotografia-creativa/como-usar-editar-y-compartir-fotos-en-vivo-en-tu-iphone/,
/retrato/las-16-mejores-ideas-para-selfies-para-que-tus-fotos-de-perfil-se-destaquen/,1.0,1.0,1.0,5.0,,source,articles-expansion-recovery.ts,"Top Pages - Apr 18, 2_00 - Apr 25, 2_59.csv | estudiodefotografia.info_PageTrafficReport_4_13_2026.csv",200,,200,https://estudiodefotografia.info/retrato/las-16-mejores-ideas-para-selfies-para-que-tus-fotos-de-perfil-se-destaquen/,
/arte/imagenes-emocionales/,1.0,1.0,0.0,2.0,,source,articles-expansion-recovery.ts,"Top Pages - Apr 18, 2_00 - Apr 25, 2_59.csv | estudiodefotografia.info_PageTrafficReport_4_13_2026.csv",200,,200,https://estudiodefotografia.info/arte/imagenes-emocionales/,
/busqueda-por-imagenes/como-guardar-imagenes/,1.0,1.0,0.0,16.0,,source,articles-expansion-recovery.ts,"Top Pages - Apr 18, 2_00 - Apr 25, 2_59.csv | estudiodefotografia.info_PageTrafficReport_4_13_2026.csv",200,,200,https://estudiodefotografia.info/busqueda-por-imagenes/como-guardar-imagenes/,
/composicion/como-tomar-fotografias-monocromaticas-en-color/,1.0,1.0,0.0,2.0,,source,articles-expansion-recovery.ts,"Top Pages - Apr 18, 2_00 - Apr 25, 2_59.csv | estudiodefotografia.info_PageTrafficReport_4_13_2026.csv",200,,200,https://estudiodefotografia.info/composicion/como-tomar-fotografias-monocromaticas-en-color/,
/compras/,1.0,1.0,0.0,0.0,,source,categories.ts,"Top Pages - Apr 18, 2_00 - Apr 25, 2_59.csv",200,,200,https://estudiodefotografia.info/compras/,
/conceptos-basicos/tamano-a3-en-pixeles/,1.0,1.0,0.0,13.0,,source,articles-expansion-recovery.ts,"Top Pages - Apr 18, 2_00 - Apr 25, 2_59.csv | estudiodefotografia.info_PageTrafficReport_4_13_2026.csv",200,,200,https://estudiodefotografia.info/conceptos-basicos/tamano-a3-en-pixeles/,
/consejos/como-recortar-una-imagen-en-gimp-facil-paso-a-paso/,1.0,1.0,0.0,2.0,,source,articles-expansion-recovery.ts,"Top Pages - Apr 18, 2_00 - Apr 25, 2_59.csv | estudiodefotografia.info_PageTrafficReport_4_13_2026.csv",200,,200,https://estudiodefotografia.info/consejos/como-recortar-una-imagen-en-gimp-facil-paso-a-paso/,
/documentos-de-identidad/foto-dni-dimensiones/,1.0,1.0,0.0,4.0,,source,articles-expansion-recovery.ts,"Top Pages - Apr 18, 2_00 - Apr 25, 2_59.csv | estudiodefotografia.info_PageTrafficReport_4_13_2026.csv",200,,200,https://estudiodefotografia.info/documentos-de-identidad/foto-dni-dimensiones/,
/edicion-digital/,1.0,1.0,0.0,0.0,,source,categories.ts,"Top Pages - Apr 18, 2_00 - Apr 25, 2_59.csv",200,,200,https://estudiodefotografia.info/edicion-digital/,
/equipo/la-mejor-camara-para-fotografia-de-productos-10-mejores-selecciones/,1.0,1.0,0.0,1.0,,source,articles-expansion-recovery.ts,"Top Pages - Apr 18, 2_00 - Apr 25, 2_59.csv | estudiodefotografia.info_PageTrafficReport_4_13_2026.csv",200,,200,https://estudiodefotografia.info/equipo/la-mejor-camara-para-fotografia-de-productos-10-mejores-selecciones/,
/equipo/obturador-mecanico-vs-electronico-vs-efcs/,1.0,1.0,0.0,2.0,,source,articles-expansion-recovery.ts,"Top Pages - Apr 18, 2_00 - Apr 25, 2_59.csv | estudiodefotografia.info_PageTrafficReport_4_13_2026.csv",200,,200,https://estudiodefotografia.info/equipo/obturador-mecanico-vs-electronico-vs-efcs/,
/fotografia-de-hombres/,1.0,1.0,0.0,0.0,,source,categories.ts,"Top Pages - Apr 18, 2_00 - Apr 25, 2_59.csv",200,,200,https://estudiodefotografia.info/fotografia-de-hombres/,
/fotografia/,1.0,1.0,0.0,0.0,,source,categories.ts,"Top Pages - Apr 18, 2_00 - Apr 25, 2_59.csv",200,,200,https://estudiodefotografia.info/fotografia/,
/fotografia/fotografos-actuales/,1.0,1.0,0.0,1.0,,source,articles-expansion-recovery.ts,"Top Pages - Apr 18, 2_00 - Apr 25, 2_59.csv | estudiodefotografia.info_PageTrafficReport_4_13_2026.csv",200,,200,https://estudiodefotografia.info/fotografia/fotografos-actuales/,
/iluminacion/que-es-la-iluminacion/,1.0,1.0,0.0,12.0,,source,articles-expansion-recovery.ts,"Top Pages - Apr 18, 2_00 - Apr 25, 2_59.csv | estudiodefotografia.info_PageTrafficReport_4_13_2026.csv",200,,200,https://estudiodefotografia.info/iluminacion/que-es-la-iluminacion/,
/ilustraciones/como-dibujar-un-sol/,1.0,1.0,0.0,39.0,,source,articles-expansion-recovery.ts,"Top Pages - Apr 18, 2_00 - Apr 25, 2_59.csv | estudiodefotografia.info_PageTrafficReport_4_13_2026.csv",200,,200,https://estudiodefotografia.info/ilustraciones/como-dibujar-un-sol/,
/inspiracion/12-fotoperiodistas-famosos-que-deberias-conocer/,1.0,1.0,0.0,5.0,,source,articles-expansion-recovery.ts,"Top Pages - Apr 18, 2_00 - Apr 25, 2_59.csv | estudiodefotografia.info_PageTrafficReport_4_13_2026.csv",200,,200,https://estudiodefotografia.info/inspiracion/12-fotoperiodistas-famosos-que-deberias-conocer/,
/inspiracion/12-ideas-divertidas-y-creativas-de-fotografia-de-pascua-para-probar/,1.0,1.0,0.0,11.0,,source,articles-expansion-recovery.ts,"Top Pages - Apr 18, 2_00 - Apr 25, 2_59.csv | estudiodefotografia.info_PageTrafficReport_4_13_2026.csv",200,,200,https://estudiodefotografia.info/inspiracion/12-ideas-divertidas-y-creativas-de-fotografia-de-pascua-para-probar/,
/inspiracion/21-fotografos-ambientales-mas-influyentes-a-seguir/,1.0,1.0,0.0,4.0,,source,articles-expansion-recovery.ts,"Top Pages - Apr 18, 2_00 - Apr 25, 2_59.csv | estudiodefotografia.info_PageTrafficReport_4_13_2026.csv",200,,200,https://estudiodefotografia.info/inspiracion/21-fotografos-ambientales-mas-influyentes-a-seguir/,
/localizaciones/planos-casa-simpson/,1.0,1.0,0.0,3.0,,source,articles-expansion-recovery.ts,"Top Pages - Apr 18, 2_00 - Apr 25, 2_59.csv | estudiodefotografia.info_PageTrafficReport_4_13_2026.csv",200,,200,https://estudiodefotografia.info/localizaciones/planos-casa-simpson/,
/opiniones/,1.0,1.0,0.0,0.0,,source,categories.ts,"Top Pages - Apr 18, 2_00 - Apr 25, 2_59.csv",200,,200,https://estudiodefotografia.info/opiniones/,
/paisaje-naturaleza/fotos-del-sol-reales/,1.0,1.0,0.0,5.0,,source,articles-expansion-recovery.ts,"Top Pages - Apr 18, 2_00 - Apr 25, 2_59.csv | estudiodefotografia.info_PageTrafficReport_4_13_2026.csv",200,,200,https://estudiodefotografia.info/paisaje-naturaleza/fotos-del-sol-reales/,
/post-produccion/como-configurar-y-vaciar-discos-temporales-en-adobe-photoshop/,1.0,1.0,0.0,65.0,,source,articles-expansion-recovery.ts,"Top Pages - Apr 18, 2_00 - Apr 25, 2_59.csv | estudiodefotografia.info_PageTrafficReport_4_13_2026.csv",200,,200,https://estudiodefotografia.info/post-produccion/como-configurar-y-vaciar-discos-temporales-en-adobe-photoshop/,
/post-produccion/fotografia-editada/,1.0,1.0,0.0,1.0,,source,articles-expansion-recovery.ts,"Top Pages - Apr 18, 2_00 - Apr 25, 2_59.csv | estudiodefotografia.info_PageTrafficReport_4_13_2026.csv",200,,200,https://estudiodefotografia.info/post-produccion/fotografia-editada/,
/retrato/foto-de-mujer-arabe/,1.0,1.0,0.0,1.0,,source,articles-expansion-recovery.ts,"Top Pages - Apr 18, 2_00 - Apr 25, 2_59.csv | estudiodefotografia.info_PageTrafficReport_4_13_2026.csv",200,,200,https://estudiodefotografia.info/retrato/foto-de-mujer-arabe/,
/tecnicas-de-fotografia/,1.0,1.0,0.0,0.0,,source,categories.ts,"Top Pages - Apr 18, 2_00 - Apr 25, 2_59.csv",200,,200,https://estudiodefotografia.info/tecnicas-de-fotografia/,
/tecnicas-de-fotografia/que-es-fotografia-hdr/,1.0,1.0,0.0,1.0,,source,articles-expansion-recovery.ts,"Top Pages - Apr 18, 2_00 - Apr 25, 2_59.csv | estudiodefotografia.info_PageTrafficReport_4_13_2026.csv",200,,200,https://estudiodefotografia.info/tecnicas-de-fotografia/que-es-fotografia-hdr/,
/tecnicas-de-fotografia/que-es-la-saturacion-y-como-obtener-la-saturacion-optima/,1.0,1.0,0.0,2.0,,source,articles-expansion-recovery.ts,"Top Pages - Apr 18, 2_00 - Apr 25, 2_59.csv | estudiodefotografia.info_PageTrafficReport_4_13_2026.csv",200,,200,https://estudiodefotografia.info/tecnicas-de-fotografia/que-es-la-saturacion-y-como-obtener-la-saturacion-optima/,
/tecnologia/,1.0,1.0,0.0,0.0,,source,categories.ts,"Top Pages - Apr 18, 2_00 - Apr 25, 2_59.csv",200,,200,https://estudiodefotografia.info/tecnologia/,
/tutoriales-de-fotografia/como-hacer-un-post/,1.0,1.0,0.0,1.0,,source,articles-expansion-recovery.ts,"Top Pages - Apr 18, 2_00 - Apr 25, 2_59.csv | estudiodefotografia.info_PageTrafficReport_4_13_2026.csv",200,,200,https://estudiodefotografia.info/tutoriales-de-fotografia/como-hacer-un-post/,
/tutoriales-de-fotografia/como-usar-lightroom-un-tutorial-completo-para-principiantes/,1.0,1.0,0.0,18.0,,source,articles-expansion-recovery.ts,"Top Pages - Apr 18, 2_00 - Apr 25, 2_59.csv | estudiodefotografia.info_PageTrafficReport_4_13_2026.csv",200,,200,https://estudiodefotografia.info/tutoriales-de-fotografia/como-usar-lightroom-un-tutorial-completo-para-principiantes/,
/inapropiado/mujer-sin-ropa-fotos/,0.0,0.0,69.0,1590.0,decision,source,articles-expansion-recovery.ts,estudiodefotografia.info_PageTrafficReport_4_13_2026.csv | urls-a-salvar.csv,200,,200,https://estudiodefotografia.info/inapropiado/mujer-sin-ropa-fotos/,
/conceptos-basicos/que-es-imgbb-y-como-usarlo-para-alojamiento-de-imagenes-gratuito/,0.0,0.0,5.0,607.0,rewrite_same,source,articles-expansion-a.ts,estudiodefotografia.info_PageTrafficReport_4_13_2026.csv | urls-a-salvar.csv,200,,200,https://estudiodefotografia.info/conceptos-basicos/que-es-imgbb-y-como-usarlo-para-alojamiento-de-imagenes-gratuito/,
/conceptos-basicos/que-es-el-enfoque-selectivo-y-como-usarlo-para-fotos-geniales/,0.0,0.0,4.0,9.0,rewrite_same,source,articles-expansion-a.ts,estudiodefotografia.info_PageTrafficReport_4_13_2026.csv | urls-a-salvar.csv,200,,200,https://estudiodefotografia.info/conceptos-basicos/que-es-el-enfoque-selectivo-y-como-usarlo-para-fotos-geniales/,
/conceptos-basicos/que-es-el-paneo-como-usarlo-para-fotografiar-movimiento/,0.0,0.0,4.0,227.0,rewrite_same,source,articles-expansion-a.ts,estudiodefotografia.info_PageTrafficReport_4_13_2026.csv | urls-a-salvar.csv,200,,200,https://estudiodefotografia.info/conceptos-basicos/que-es-el-paneo-como-usarlo-para-fotografiar-movimiento/,
/equipo/que-es-el-zapato-frio-y-como-puedes-usarlo/,0.0,0.0,3.0,1.0,rewrite_same,source,articles-expansion-a.ts,estudiodefotografia.info_PageTrafficReport_4_13_2026.csv | urls-a-salvar.csv,200,,200,https://estudiodefotografia.info/equipo/que-es-el-zapato-frio-y-como-puedes-usarlo/,
/inspiracion/como-fotografiar-niebla-12-consejos-para-una-sesion-de-fotos-de-niebla-mistica/,0.0,0.0,3.0,1.0,rewrite_same,source,articles-expansion-a.ts,estudiodefotografia.info_PageTrafficReport_4_13_2026.csv | urls-a-salvar.csv,200,,200,https://estudiodefotografia.info/inspiracion/como-fotografiar-niebla-12-consejos-para-una-sesion-de-fotos-de-niebla-mistica/,
/inspiracion/los-22-mejores-fotografos-de-bellas-artes-que-debes-conocer/,0.0,0.0,3.0,13.0,rewrite_same,source,articles-expansion-a.ts,estudiodefotografia.info_PageTrafficReport_4_13_2026.csv | urls-a-salvar.csv,200,,200,https://estudiodefotografia.info/inspiracion/los-22-mejores-fotografos-de-bellas-artes-que-debes-conocer/,
/arte/enmarcar-significado/,0.0,0.0,2.0,2.0,redirect_hub,source,articles-expansion-recovery.ts,estudiodefotografia.info_PageTrafficReport_4_13_2026.csv | urls-a-salvar.csv,200,,200,https://estudiodefotografia.info/arte/enmarcar-significado/,
/arte/imagenes-subrealistas/,0.0,0.0,2.0,3.0,redirect_hub,source,articles-expansion-recovery.ts,estudiodefotografia.info_PageTrafficReport_4_13_2026.csv | urls-a-salvar.csv,200,,200,https://estudiodefotografia.info/arte/imagenes-subrealistas/,
/arte/nariz-dibujo-realista/,0.0,0.0,2.0,3.0,redirect_hub,source,articles-expansion-recovery.ts,estudiodefotografia.info_PageTrafficReport_4_13_2026.csv | urls-a-salvar.csv,200,,200,https://estudiodefotografia.info/arte/nariz-dibujo-realista/,
/composicion/como-disparar-desde-la-cadera/,0.0,0.0,2.0,2.0,rewrite_same,source,articles-expansion-b.ts,estudiodefotografia.info_PageTrafficReport_4_13_2026.csv | urls-a-salvar.csv,200,,200,https://estudiodefotografia.info/composicion/como-disparar-desde-la-cadera/,
/composicion/las-mejores-memorias-fotograficas/,0.0,0.0,2.0,2.0,rewrite_same,source,articles-expansion-b.ts,estudiodefotografia.info_PageTrafficReport_4_13_2026.csv | urls-a-salvar.csv,200,,200,https://estudiodefotografia.info/composicion/las-mejores-memorias-fotograficas/,
/conceptos-basicos/25-errores-que-cometen-todos-los-fotografos-y-que-no-quieren-admitir/,0.0,0.0,2.0,2.0,rewrite_same,source,articles-expansion-b.ts,estudiodefotografia.info_PageTrafficReport_4_13_2026.csv | urls-a-salvar.csv,200,,200,https://estudiodefotografia.info/conceptos-basicos/25-errores-que-cometen-todos-los-fotografos-y-que-no-quieren-admitir/,
/consejos/que-es-un-archivo-nef-y-como-abrir-uno/,0.0,0.0,2.0,1455.0,rewrite_same,source,articles-expansion-a.ts,estudiodefotografia.info_PageTrafficReport_4_13_2026.csv | urls-a-salvar.csv,200,,200,https://estudiodefotografia.info/consejos/que-es-un-archivo-nef-y-como-abrir-uno/,
/equipo/nikon-z6-frente-a-nikon-d750/,0.0,0.0,2.0,1.0,rewrite_same,source,articles-expansion-b.ts,estudiodefotografia.info_PageTrafficReport_4_13_2026.csv | urls-a-salvar.csv,200,,200,https://estudiodefotografia.info/equipo/nikon-z6-frente-a-nikon-d750/,
/fotografia-de-emociones/imagenes-de-aburrida/,0.0,0.0,2.0,1.0,redirect_hub,source,articles-expansion-recovery.ts,estudiodefotografia.info_PageTrafficReport_4_13_2026.csv | urls-a-salvar.csv,200,,200,https://estudiodefotografia.info/fotografia-de-emociones/imagenes-de-aburrida/,
/inspiracion/los-25-fotografos-deportivos-mas-influyentes-a-seguir/,0.0,0.0,2.0,39.0,rewrite_same,source,articles-expansion-a.ts,estudiodefotografia.info_PageTrafficReport_4_13_2026.csv | urls-a-salvar.csv,200,,200,https://estudiodefotografia.info/inspiracion/los-25-fotografos-deportivos-mas-influyentes-a-seguir/,
/opiniones/gopro-10-opiniones/,0.0,0.0,2.0,3.0,rewrite_same,source,articles-expansion-b.ts,estudiodefotografia.info_PageTrafficReport_4_13_2026.csv | urls-a-salvar.csv,200,,200,https://estudiodefotografia.info/opiniones/gopro-10-opiniones/,
/post-produccion/como-usar-filtros-neurales-en-photoshop-paso-a-paso/,0.0,0.0,2.0,20.0,rewrite_same,source,articles-expansion-b.ts,estudiodefotografia.info_PageTrafficReport_4_13_2026.csv | urls-a-salvar.csv,200,,200,https://estudiodefotografia.info/post-produccion/como-usar-filtros-neurales-en-photoshop-paso-a-paso/,
/post-produccion/curso-de-camera-raw/,0.0,0.0,2.0,3.0,rewrite_same,source,articles-expansion-b.ts,estudiodefotografia.info_PageTrafficReport_4_13_2026.csv | urls-a-salvar.csv,200,,200,https://estudiodefotografia.info/post-produccion/curso-de-camera-raw/,
/post-produccion/las-45-mejores-acciones-gratuitas-de-photoshop-para-fotografia-creativa/,0.0,0.0,2.0,19.0,rewrite_same,source,articles-expansion-b.ts,estudiodefotografia.info_PageTrafficReport_4_13_2026.csv | urls-a-salvar.csv,200,,200,https://estudiodefotografia.info/post-produccion/las-45-mejores-acciones-gratuitas-de-photoshop-para-fotografia-creativa/,
/tecnicas-de-fotografia/circulo-de-confusion/,0.0,0.0,2.0,4.0,rewrite_same,source,articles-expansion-b.ts,estudiodefotografia.info_PageTrafficReport_4_13_2026.csv | urls-a-salvar.csv,200,,200,https://estudiodefotografia.info/tecnicas-de-fotografia/circulo-de-confusion/,
/tecnicas-de-fotografia/como-escanear-fotos/,0.0,0.0,2.0,6.0,rewrite_same,source,articles-expansion-b.ts,estudiodefotografia.info_PageTrafficReport_4_13_2026.csv | urls-a-salvar.csv,200,,200,https://estudiodefotografia.info/tecnicas-de-fotografia/como-escanear-fotos/,
/accesorios-de-fotografia/objetivo-descentrable/,0.0,0.0,1.0,2.0,,source,articles-expansion-recovery.ts,estudiodefotografia.info_PageTrafficReport_4_13_2026.csv,200,,200,https://estudiodefotografia.info/accesorios-de-fotografia/objetivo-descentrable/,
/conceptos-basicos/10-increibles-aplicaciones-de-camara-con-ia-que-deberias-probar-tu-mismo/,0.0,0.0,1.0,4.0,,source,articles-expansion-recovery.ts,estudiodefotografia.info_PageTrafficReport_4_13_2026.csv,200,,200,https://estudiodefotografia.info/conceptos-basicos/10-increibles-aplicaciones-de-camara-con-ia-que-deberias-probar-tu-mismo/,
/conceptos-basicos/5x7-pulgadas-en-cm/,0.0,0.0,1.0,9.0,,source,articles-expansion-c.ts,estudiodefotografia.info_PageTrafficReport_4_13_2026.csv,200,,200,https://estudiodefotografia.info/conceptos-basicos/5x7-pulgadas-en-cm/,
/conceptos-basicos/apaisada-significado/,0.0,0.0,1.0,6.0,,source,articles-expansion-c.ts,estudiodefotografia.info_PageTrafficReport_4_13_2026.csv,200,,200,https://estudiodefotografia.info/conceptos-basicos/apaisada-significado/,
/conceptos-basicos/que-significa-dslr/,0.0,0.0,1.0,5.0,,source,articles-expansion-recovery.ts,estudiodefotografia.info_PageTrafficReport_4_13_2026.csv,200,,200,https://estudiodefotografia.info/conceptos-basicos/que-significa-dslr/,
/conceptos-basicos/revelar-definicion/,0.0,0.0,1.0,1.0,,source,articles-expansion-recovery.ts,estudiodefotografia.info_PageTrafficReport_4_13_2026.csv,200,,200,https://estudiodefotografia.info/conceptos-basicos/revelar-definicion/,
/consejos/10-fotografos-contemporaneos-de-bodegones-que-debes-ver/,0.0,0.0,1.0,5.0,,source,articles-expansion-recovery.ts,estudiodefotografia.info_PageTrafficReport_4_13_2026.csv,200,,200,https://estudiodefotografia.info/consejos/10-fotografos-contemporaneos-de-bodegones-que-debes-ver/,
/consejos/como-lograr-una-fotografia-cinematografica-con-desenfoque-de-movimiento-con-la-regla-de-180-grados/,0.0,0.0,1.0,2.0,,source,articles-expansion-recovery.ts,estudiodefotografia.info_PageTrafficReport_4_13_2026.csv,200,,200,https://estudiodefotografia.info/consejos/como-lograr-una-fotografia-cinematografica-con-desenfoque-de-movimiento-con-la-regla-de-180-grados/,
/equipo/los-15-mejores-catalejos-para-la-fotografia-de-aves-en-2022/,0.0,0.0,1.0,1.0,,source,articles-expansion-recovery.ts,estudiodefotografia.info_PageTrafficReport_4_13_2026.csv,200,,200,https://estudiodefotografia.info/equipo/los-15-mejores-catalejos-para-la-fotografia-de-aves-en-2022/,
/fotografia-de-hombres/hombres-gay-musculoso/,0.0,0.0,1.0,42.0,,source,articles-expansion-c.ts,estudiodefotografia.info_PageTrafficReport_4_13_2026.csv,200,,200,https://estudiodefotografia.info/fotografia-de-hombres/hombres-gay-musculoso/,
/fotografia/formato-fotografico/,0.0,0.0,1.0,7.0,,source,articles-expansion-c.ts,estudiodefotografia.info_PageTrafficReport_4_13_2026.csv,200,,200,https://estudiodefotografia.info/fotografia/formato-fotografico/,
/paisaje-naturaleza/etica-de-la-fotografia-de-viajes-cuando-no-deberias-tomar-esa-foto/,0.0,0.0,1.0,1.0,,source,articles-expansion-recovery.ts,estudiodefotografia.info_PageTrafficReport_4_13_2026.csv,200,,200,https://estudiodefotografia.info/paisaje-naturaleza/etica-de-la-fotografia-de-viajes-cuando-no-deberias-tomar-esa-foto/,
/post-produccion/como-usar-la-herramienta-tampon-de-clonar-en-photoshop/,0.0,0.0,1.0,13.0,,source,articles-expansion-c.ts,estudiodefotografia.info_PageTrafficReport_4_13_2026.csv,200,,200,https://estudiodefotografia.info/post-produccion/como-usar-la-herramienta-tampon-de-clonar-en-photoshop/,
/post-produccion/como-utilizar-las-curvas-en-lightroom-el-tutorial-completo/,0.0,0.0,1.0,2.0,,source,articles-expansion-recovery.ts,estudiodefotografia.info_PageTrafficReport_4_13_2026.csv,200,,200,https://estudiodefotografia.info/post-produccion/como-utilizar-las-curvas-en-lightroom-el-tutorial-completo/,
/resenas/gnarbox-2-0-ssd/,0.0,0.0,1.0,1.0,,source,articles-expansion-recovery.ts,estudiodefotografia.info_PageTrafficReport_4_13_2026.csv,200,,200,https://estudiodefotografia.info/resenas/gnarbox-2-0-ssd/,
/resenas/nikon-20mm-f-1-8g-ed/,0.0,0.0,1.0,1.0,,source,articles-expansion-recovery.ts,estudiodefotografia.info_PageTrafficReport_4_13_2026.csv,200,,200,https://estudiodefotografia.info/resenas/nikon-20mm-f-1-8g-ed/,
/retrato/imagen-mujer-arabe/,0.0,0.0,1.0,3.0,,source,articles-expansion-recovery.ts,estudiodefotografia.info_PageTrafficReport_4_13_2026.csv,200,,200,https://estudiodefotografia.info/retrato/imagen-mujer-arabe/,
/software/adobe-rueda-de-color/,0.0,0.0,1.0,214.0,,source,articles-expansion-c.ts,estudiodefotografia.info_PageTrafficReport_4_13_2026.csv,200,,200,https://estudiodefotografia.info/software/adobe-rueda-de-color/,
/tecnicas-de-fotografia/21-tipos-de-fotografia-que-debes-conocer/,0.0,0.0,1.0,5.0,,source,articles-expansion-recovery.ts,estudiodefotografia.info_PageTrafficReport_4_13_2026.csv,200,,200,https://estudiodefotografia.info/tecnicas-de-fotografia/21-tipos-de-fotografia-que-debes-conocer/,
/tecnologia/instalar-photoshop/,0.0,0.0,1.0,56.0,,source,articles-expansion-c.ts,estudiodefotografia.info_PageTrafficReport_4_13_2026.csv,200,,200,https://estudiodefotografia.info/tecnologia/instalar-photoshop/,
/accesorios-de-fotografia/carretes-analogicos/,0.0,0.0,0.0,2.0,,source,articles-expansion-recovery.ts,estudiodefotografia.info_PageTrafficReport_4_13_2026.csv,200,,200,https://estudiodefotografia.info/accesorios-de-fotografia/carretes-analogicos/,
/arquitectura/planos-contrapicados/,0.0,0.0,0.0,1.0,,source,articles-expansion-recovery.ts,estudiodefotografia.info_PageTrafficReport_4_13_2026.csv,200,,200,https://estudiodefotografia.info/arquitectura/planos-contrapicados/,
/arte/camara-oscura-casera/,0.0,0.0,0.0,20.0,,source,articles-expansion-recovery.ts,estudiodefotografia.info_PageTrafficReport_4_13_2026.csv,200,,200,https://estudiodefotografia.info/arte/camara-oscura-casera/,
/arte/como-se-dibuja-mario/,0.0,0.0,0.0,5.0,,source,articles-expansion-recovery.ts,estudiodefotografia.info_PageTrafficReport_4_13_2026.csv,200,,200,https://estudiodefotografia.info/arte/como-se-dibuja-mario/,
